Age,Income,Employment_Length,Loan_Amount,Interest_Rate,Loan_Status,Loan_Percent_Income,Historical_Length,Historical_Default_Y,Home_Status_MORTGAGE,Home_Status_OTHER,Home_Status_OWN,Home_Status_RENT,Loan_Intent_DEBTCONSOLIDATION,Loan_Intent_EDUCATION,Loan_Intent_HOMEIMPROVEMENT,Loan_Intent_MEDICAL,Loan_Intent_PERSONAL,Loan_Intent_VENTURE,Loan_Grade_A,Loan_Grade_B,Loan_Grade_C,Loan_Grade_D,Loan_Grade_E,Loan_Grade_F,Loan_Grade_G
0,-0.5349824915771682,-1.1845524276094956,-0.8937436969511353,0.520320508781607,0,-0.6533421004866382,-0.9396814594354024,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.5320725009157317,-0.441158584386399,-0.7357080972211091,0.600831991038385,0,-0.3712794195421302,-0.4442717252951768,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.5126725631728221,-0.441158584386399,-0.8937436969511353,0.8547528196943777,0,-0.6533421004866382,-0.6919765923652896,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.5320725009157317,0.7978311543187623,0.05446990142902173,-1.0930057318253705,0,0.8509921978840712,-0.9396814594354024,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.60967225188737,-0.6889565321274312,-0.8937436969511353,0.3531043533252213,1,-0.5593212068384689,-0.4442717252951768,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,-0.5320725009157317,-1.1845524276094956,-1.0517792966811614,0.4614851948247302,0,-0.8413838877829769,-0.4442717252951768,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.4931950256789409,-0.9367544798684635,-0.8937436969511353,-1.0403636088113233,0,-0.6533421004866382,-0.4442717252951768,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-0.47387268768700297,-1.1845524276094956,-0.8937436969511353,-0.13925432662969112,0,-0.6533421004866382,-0.9396814594354024,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.5902723141444604,0.55003320657773,-0.8937436969511353,-0.015390507773109262,1,-0.5593212068384689,-0.4442717252951768,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.5297445083865825,-0.19336063664536673,-0.4196368977610568,0.20756436616873808,0,0.09882504869871638,-0.6919765923652896,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.5278821143632632,0.054437311095665505,0.05446990142902173,0.7587583600805267,0,0.7569713042359018,-0.6919765923652896,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.47387268768700297,-0.6889565321274312,-0.8937436969511353,-1.625620152908672,0,-0.6533421004866382,-0.4442717252951768,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0,-0.5232261293049649,0.55003320657773,0.6866123003491265,-1.1611308321964904,0,1.6971802407175949,-0.6919765923652896,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.5223725320442769,-0.441158584386399,0.05446990142902173,0.9848098294937885,0,0.7569713042359018,-0.9396814594354024,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.37679539922148353,-0.441158584386399,-0.8937436969511353,0.4614851948247302,0,-0.7473629941348076,-0.4442717252951768,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.5204325382699859,0.55003320657773,-0.577672497491083,-0.9784316993830324,0,-0.1832376322457916,-0.6919765923652896,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-0.5204325382699859,0.7978311543187623,-0.22209239809852407,-0.532521951499338,0,0.38088772964322437,-0.9396814594354024,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.518705943810867,-0.9367544798684635,0.5285767006191002,0.783531123851843,0,1.5091384534212566,-0.9396814594354024,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.5184925444956949,0.7978311543187623,-0.19838705813902013,-1.0930057318253705,0,0.38088772964322437,-0.4442717252951768,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.3186731857437265,-0.9367544798684635,-0.8937436969511353,-1.7401941853510101,0,-0.8413838877829769,-0.9396814594354024,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-0.516552550721404,0.054437311095665505,0.014961001496515185,-0.015390507773109262,0,0.6629504105877323,-0.6919765923652896,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.3186731857437265,-0.441158584386399,-0.8937436969511353,0.4862579585960466,0,-0.8413838877829769,-0.9396814594354024,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.3186731857437265,-0.19336063664536673,-0.8937436969511353,1.2139578943784648,0,-0.8413838877829769,-0.6919765923652896,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,-0.30020444501247656,-1.1845524276094956,-0.8937436969511353,0.1549222431546903,0,-0.8413838877829769,-0.4442717252951768,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.28763328535507116,0.3022352588366978,-0.8937436969511353,-0.34982281868588,0,-0.8413838877829769,-0.6919765923652896,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,-0.4034509136802413,-1.1845524276094956,-0.8937436969511353,2.5547837335009618,1,-0.7473629941348076,-0.6919765923652896,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.279950910008879,0.55003320657773,-0.8937436969511353,0.9104915381798394,0,-0.8413838877829769,-0.9396814594354024,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.5127501629237937,-0.9367544798684635,0.2125055011590479,-0.436527491885487,0,1.03903398518041,-0.6919765923652896,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.3574730612295456,0.7978311543187623,-0.8937436969511353,-0.20737942700081127,1,-0.8413838877829769,-0.6919765923652896,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,-0.22167349702917866,0.7978311543187623,-0.8937436969511353,-0.015390507773109262,0,-0.9354047814311461,-0.9396814594354024,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.22167349702917866,0.054437311095665505,-0.8937436969511353,0.2540132982399558,0,-0.9354047814311461,-0.4442717252951768,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,-0.22167349702917866,-0.19336063664536673,-0.8937436969511353,0.4614851948247302,0,-0.9354047814311461,-0.9396814594354024,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.20227355928626908,0.55003320657773,-0.8937436969511353,1.2975659721066573,0,-0.9354047814311461,-0.4442717252951768,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.5127501629237937,0.054437311095665505,0.05446990142902173,-1.0930057318253705,0,0.7569713042359018,-0.6919765923652896,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.17317365267190474,-0.9367544798684635,-0.8937436969511353,-0.6687721522415778,0,-0.9354047814311461,-0.9396814594354024,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.5127501629237937,-0.441158584386399,-0.9569579368431458,-1.0930057318253705,0,-0.7473629941348076,-0.4442717252951768,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.1712336588976138,-0.9367544798684635,-0.8937436969511353,-1.0186874405114215,0,-0.9354047814311461,-0.9396814594354024,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.16347368380044996,-0.9367544798684635,-0.8937436969511353,-0.09280539455847285,0,-0.9354047814311461,-0.9396814594354024,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.15726570372271892,-0.19336063664536673,-0.8937436969511353,-0.20737942700081127,0,-0.9354047814311461,-0.9396814594354024,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.12467380831463085,0.55003320657773,-0.8937436969511353,1.3285319268208027,0,-0.9354047814311461,-0.9396814594354024,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,-0.12467380831463085,-0.9367544798684635,-0.8937436969511353,0.24472351182571236,0,-0.9354047814311461,-0.6919765923652896,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-0.08587393282881171,-0.441158584386399,-0.8937436969511353,-0.13925432662969112,0,-1.0294256750793156,-0.6919765923652896,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,-0.027674119600083025,-0.9367544798684635,-0.8937436969511353,-1.0991989227681995,0,-1.0294256750793156,-0.4442717252951768,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,-0.5126725631728221,0.054437311095665505,1.3187546992692312,-0.34982281868588,0,2.6373891771992883,-0.9396814594354024,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-0.10527387057172127,-0.6889565321274312,-0.8937436969511353,1.536003823405577,1,-0.9354047814311461,-0.4442717252951768,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.019855727870045404,0.7978311543187623,-0.8937436969511353,-1.3252503921814613,0,-1.0294256750793156,-0.6919765923652896,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0.05690960895900267,0.054437311095665505,-0.8937436969511353,-1.0217840359828358,0,-1.0294256750793156,-0.6919765923652896,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.5126725631728221,-1.1845524276094956,-0.577672497491083,-0.1206747538012037,0,-0.1832376322457916,-0.4442717252951768,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.6290721896302794,-0.441158584386399,0.37054110088907405,1.000292806850861,1,1.6971802407175949,-0.4442717252951768,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.5126725631728221,0.55003320657773,-0.7357080972211091,-1.368602728781265,0,-0.3712794195421302,-0.4442717252951768,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0.2633249465435604,-0.441158584386399,-0.8937436969511353,1.0591281208077377,0,-1.1234465687274848,-0.4442717252951768,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0.4961241994584752,-0.6889565321274312,-0.8937436969511353,-1.7401941853510101,0,-1.217467462375654,-0.9396814594354024,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0.5543240126872039,0.55003320657773,-0.8937436969511353,0.13943926579761792,0,-1.217467462375654,-0.6919765923652896,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-0.5126725631728221,-0.9367544798684635,0.8446479000791526,0.4274226446391704,0,1.979242921662103,-0.4442717252951768,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0.41852444848683695,-0.19336063664536673,-0.8937436969511353,-1.2075797642677086,1,-1.1234465687274848,-0.4442717252951768,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,-0.8696314176423581,-1.1845524276094956,-0.86213657700513,1.2975659721066573,0,0.1928459423468858,-0.4442717252951768,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,-0.5126725631728221,0.55003320657773,-0.8937436969511353,-1.0930057318253705,0,-0.6533421004866382,-0.9396814594354024,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-0.5126725631728221,0.55003320657773,-0.7357080972211091,-0.7895393756267451,0,-0.3712794195421302,-0.4442717252951768,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-0.5126725631728221,-0.441158584386399,-0.8937436969511353,-0.3250500549145636,0,-0.6533421004866382,-0.4442717252951768,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.5126725631728221,0.55003320657773,-0.8937436969511353,-0.015390507773109262,0,-0.6533421004866382,-0.4442717252951768,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,-0.3186731857437265,0.054437311095665505,-0.8344803470523755,-0.7895393756267451,0,-0.7473629941348076,-0.9396814594354024,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.5126725631728221,-0.441158584386399,-0.7357080972211091,-1.7401941853510101,0,-0.3712794195421302,-0.6919765923652896,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-0.5126725631728221,0.55003320657773,-0.577672497491083,1.161315771364417,0,-0.1832376322457916,-0.9396814594354024,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.5514724386586413,0.054437311095665505,-0.8305294570591248,0.20756436616873808,0,-0.4653003131902996,-0.9396814594354024,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.4544727499440934,0.55003320657773,-0.8305294570591248,0.2942690393683451,1,-0.6533421004866382,-0.4442717252951768,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.5126725631728221,0.55003320657773,0.5285767006191002,-0.3250500549145636,0,1.5091384534212566,-0.6919765923652896,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.9860310440998155,-0.9367544798684635,-0.8147258970861222,-1.5636882434803812,1,1.1330548788285788,-0.4442717252951768,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0,-0.5126725631728221,-0.6889565321274312,-1.2098148964111877,-0.015390507773109262,0,-1.1234465687274848,-0.4442717252951768,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.9394711935168325,-1.1845524276094956,-0.8147258970861222,0.36239413973946527,1,0.7569713042359018,-0.6919765923652896,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.8696314176423581,-0.9367544798684635,-0.8147258970861222,1.4276229819060682,1,0.38088772964322437,-0.9396814594354024,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,-0.8343041310125198,-0.441158584386399,-0.8147258970861222,2.1522263222170706,1,0.1928459423468858,-0.6919765923652896,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.6290721896302794,-1.1845524276094956,-0.8937436969511353,0.9693268521367155,1,-0.4653003131902996,-0.9396814594354024,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.5126725631728221,0.3022352588366978,-0.38802977781505155,0.02176863788386502,0,0.09882504869871638,-0.9396814594354024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,-0.7921092664216914,-0.6889565321274312,-0.8147258970861222,-0.3250500549145636,0,0.09882504869871638,-0.4442717252951768,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.784271691573556,-0.441158584386399,-0.8147258970861222,-0.7895393756267451,1,0.004804155050547228,-0.9396814594354024,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-0.6601120900189348,-0.19336063664536673,-0.8147258970861222,-1.0991989227681995,0,-0.27725852589396077,-0.4442717252951768,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.648472127373189,-0.9367544798684635,-0.8147258970861222,1.2418272536211956,1,-0.27725852589396077,-0.4442717252951768,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.60967225188737,0.054437311095665505,-0.8147258970861222,-0.13925432662969112,0,-0.3712794195421302,-0.9396814594354024,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,-0.5126725631728221,-0.6889565321274312,-0.4196368977610568,-0.6687721522415778,0,0.004804155050547228,-0.6919765923652896,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.5513948389076696,-0.6889565321274312,-0.8147258970861222,-0.9784316993830324,0,-0.4653003131902996,-0.9396814594354024,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.4932726254299125,0.3022352588366978,-0.8147258970861222,0.6039285865097995,0,-0.5593212068384689,-0.4442717252951768,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,-0.4156728744582743,-1.1845524276094956,-0.8147258970861222,-0.5541981197992399,0,-0.6533421004866382,-0.4442717252951768,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.34777309235809084,-1.1845524276094956,-0.8147258970861222,0.36239413973946527,0,-0.7473629941348076,-0.4442717252951768,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.2643533600635797,-0.441158584386399,-0.8147258970861222,-1.3252503921814613,0,-0.7473629941348076,-0.4442717252951768,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.5126725631728221,-0.9367544798684635,-0.8937436969511353,-1.2075797642677086,0,-0.6533421004866382,-0.6919765923652896,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,-0.22167349702917866,-0.19336063664536673,-0.8147258970861222,-0.7895393756267451,0,-0.8413838877829769,-0.6919765923652896,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0,-0.1440737460575404,-0.441158584386399,-0.8147258970861222,0.5079341268959484,0,-0.8413838877829769,-0.6919765923652896,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,-0.24107343477208823,0.054437311095665505,-0.8147258970861222,-0.7895393756267451,1,-0.8413838877829769,-0.9396814594354024,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,-0.08587393282881171,0.55003320657773,-0.8147258970861222,0.4274226446391704,0,-0.9354047814311461,-0.9396814594354024,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.8877897593697214,-0.19336063664536673,-0.8068241170996209,0.8299800559230613,0,0.47490862329139377,-0.6919765923652896,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.47387268768700297,-0.6889565321274312,-0.8068241170996209,1.2975659721066573,0,-0.5593212068384689,-0.4442717252951768,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.7481102076207725,-1.1845524276094956,-0.7989223371131196,-1.551301861594723,0,0.004804155050547228,-0.6919765923652896,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-0.648472127373189,-1.1845524276094956,-0.7989223371131196,0.20756436616873808,0,-0.27725852589396077,-0.6919765923652896,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-0.5126725631728221,-0.9367544798684635,-0.7989223371131196,-0.13925432662969112,0,-0.4653003131902996,-0.6919765923652896,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.27987331025790735,0.054437311095665505,-0.7989223371131196,1.2139578943784648,1,-0.7473629941348076,-0.9396814594354024,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,-0.5126725631728221,-0.441158584386399,0.37054110088907405,-0.35911260510012344,0,1.2270757724767483,-0.9396814594354024,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-0.4932726254299125,0.55003320657773,-0.783118777140117,-0.9722385084402032,0,-0.5593212068384689,-0.9396814594354024,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,-1.009310969391307,-0.9367544798684635,-0.7752169971536157,0.02176863788386502,1,1.5091384534212566,-0.9396814594354024,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-0.5126725631728221,0.3022352588366978,0.37054110088907405,0.031058424298109004,0,1.2270757724767483,-0.6919765923652896,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.5126725631728221,-0.9367544798684635,-0.8937436969511353,0.13634267032620345,0,-0.6533421004866382,-0.6919765923652896,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-0.5126725631728221,0.55003320657773,-0.9727614968161484,0.36239413973946527,0,-0.7473629941348076,-0.6919765923652896,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-0.5126725631728221,-0.9367544798684635,-1.3362433761952086,-0.064936035315742,0,-1.3114883560238235,-0.9396814594354024,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.7066719406019177,0.3022352588366978,-0.7673152171671144,-1.0991989227681995,0,-0.08921673859762219,-0.6919765923652896,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.6554561049606364,0.054437311095665505,-0.7673152171671144,0.2942690393683451,0,-0.1832376322457916,-0.9396814594354024,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.6290721896302794,-1.1845524276094956,-1.126846206552924,0.6441843276381882,1,-0.9354047814311461,-0.6919765923652896,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.648472127373189,0.054437311095665505,-0.7673152171671144,1.0839008845790534,1,-0.1832376322457916,-0.6919765923652896,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.5106549696475595,0.55003320657773,0.05446990142902173,0.520320508781607,0,0.7569713042359018,-0.9396814594354024,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.5902723141444604,-1.1845524276094956,-0.7673152171671144,0.02176863788386502,0,-0.3712794195421302,-0.6919765923652896,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,-0.506697382348006,-0.9367544798684635,-0.7357080972211091,-1.0403636088113233,0,-0.4653003131902996,-0.4442717252951768,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.5320725009157317,-1.1845524276094956,-0.7673152171671144,2.1522263222170706,1,-0.4653003131902996,-0.4442717252951768,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,-0.4156728744582743,-0.19336063664536673,-0.7673152171671144,0.9104915381798394,0,-0.5593212068384689,-0.9396814594354024,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,-0.4156728744582743,-0.6889565321274312,-0.7673152171671144,0.6751502823523341,0,-0.5593212068384689,-0.4442717252951768,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.49715261297849445,-0.19336063664536673,0.11768414132103219,-0.3219534594431491,0,0.7569713042359018,-0.9396814594354024,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.3574730612295456,0.3022352588366978,-0.7673152171671144,-0.9722385084402032,0,-0.6533421004866382,-0.6919765923652896,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0,-0.3574730612295456,-0.441158584386399,-0.7673152171671144,-1.7401941853510101,0,-0.6533421004866382,-0.6919765923652896,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-0.34583309858379985,-0.6889565321274312,-0.7673152171671144,-0.21047602247222574,0,-0.6533421004866382,-0.6919765923652896,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.342806708295906,0.054437311095665505,-0.7673152171671144,0.09918352466922861,0,-0.6533421004866382,-0.4442717252951768,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.49715261297849445,-0.441158584386399,0.05446990142902173,-1.2075797642677086,0,0.7569713042359018,-0.9396814594354024,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-0.4952126192042035,0.054437311095665505,0.4021482208350793,0.09918352466922861,0,1.2270757724767483,-0.4442717252951768,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.3186731857437265,0.55003320657773,-0.7673152171671144,-0.20737942700081127,0,-0.6533421004866382,-0.6919765923652896,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-0.27987331025790735,-0.441158584386399,-0.7673152171671144,-0.35911260510012344,0,-0.7473629941348076,-0.9396814594354024,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-0.4932726254299125,0.55003320657773,-0.577672497491083,-1.551301861594723,0,-0.1832376322457916,-0.4442717252951768,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.184270417060849,-0.441158584386399,-0.7673152171671144,-0.20428283152939625,0,-0.8413838877829769,-0.6919765923652896,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,-0.60967225188737,0.55003320657773,-0.7357080972211091,0.600831991038385,1,-0.27725852589396077,-0.6919765923652896,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0.04992563137155523,0.55003320657773,-0.7673152171671144,-0.08970879908705838,0,-0.9354047814311461,-0.9396814594354024,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.4932726254299125,0.55003320657773,0.05446990142902173,1.2139578943784648,0,0.6629504105877323,-0.9396814594354024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.3797245730010178,-1.1845524276094956,-0.7673152171671144,-0.43962408735690206,0,-1.0294256750793156,-0.6919765923652896,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0.4961241994584752,0.054437311095665505,-0.7673152171671144,-0.3219534594431491,0,-1.1234465687274848,-0.6919765923652896,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.4932726254299125,0.054437311095665505,-0.577672497491083,-0.532521951499338,0,-0.1832376322457916,-0.6919765923652896,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.4932726254299125,-1.1845524276094956,-0.8147258970861222,-0.027776889658767723,0,-0.5593212068384689,-0.4442717252951768,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-0.4932726254299125,-0.19336063664536673,-0.3406190978960437,-0.10209518097271629,0,0.09882504869871638,-0.9396814594354024,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,-0.4932726254299125,0.55003320657773,-0.6566902973560961,-0.10209518097271629,0,-0.3712794195421302,-0.4442717252951768,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0.5543240126872039,-0.19336063664536673,0.05446990142902173,-0.015390507773109262,0,-0.5593212068384689,-0.4442717252951768,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,-0.4931950256789409,0.7978311543187623,0.05446990142902173,-0.532521951499338,0,0.6629504105877323,-0.4442717252951768,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0.5737239504301135,0.55003320657773,0.05446990142902173,-0.1206747538012037,0,-0.6533421004866382,-0.6919765923652896,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0.593123888173023,0.55003320657773,0.05446990142902173,0.9135881336512538,0,-0.6533421004866382,-0.6919765923652896,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.48947023763230224,0.55003320657773,1.0026834998091787,0.24472351182571236,0,2.0732638153102725,-0.9396814594354024,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0.6513237014017517,-1.1845524276094956,0.05446990142902173,0.13014947938337448,0,-0.6533421004866382,-0.9396814594354024,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0.7968232344735734,0.55003320657773,0.05446990142902173,-1.0465567997541523,0,-0.7473629941348076,-0.9396814594354024,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0.6125238259159326,-1.1845524276094956,0.05446990142902173,1.6598676422621583,1,-0.6533421004866382,-0.9396814594354024,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
